fake_artist_id	artist_name	fake_track_id	track_title	date_time	elapsed_seconds	play_source	fake_listener_id
540067	HOPE	626693	Still	2019-02-08 15:37:24	110	Collections	36
902845	Chris Standring	192543	Aphrodisiac	2019-02-08 17:55:38	216	All Artist Tracks	50
366143	The Calm Blue Sea	441167	We Will Never Be As Young As We Are Tonight	2019-02-08 7:44:3	94	Album	16
330514	Judson Cole Band	671778	Call Me Back Home	2019-02-08 4:24:18	1	Station	82
707233	ASADI	300595	Time.	2019-02-08 11:1:15	157	Thumbed Down Track	3
707233	ASADI	257652	GOT (Game of Thrones)	2019-02-08 9:34:51	30	Album	69
665412	Paris Monster	956144	Had Damon Caught His Sloane	2019-02-08 22:15:40	154	Autoplay	54
198802	ARY	981147	You're History	2019-02-08 21:45:46	298	Station	2
743617	CONJUNTO SOL DE OJINAGA	364314	Diseñame	2019-02-08 9:1:8	213	Autoplay	32
341813	Jenny Tolman	436126	Something to Complain About	2019-02-08 16:26:11	289	Thumbed Down Track	85
882990	Anjelah Johnson	591996	Who Do I Think I Am	2019-02-08 11:17:9	116	Album	97
882990	Anjelah Johnson	635348	Valet Fart	2019-02-08 22:9:55	121	Thumbed Down Track	85
678084	Great Peacock	760619	Making Ghosts	2019-02-08 6:56:15	114	Playlist	50
57100	Kandi	403794	The More I Try	2019-02-08 3:41:7	9	Playlist	3
57100	Kandi	539285	Go on Without You (Bonus Track)	2019-02-08 8:26:50	95	Collections	44
864936	Diesel	667699	Big Man Thing	2019-02-08 6:56:2	0	Album	94
384424	Violinder	876667	Bonfire (feat. Sodhivine)	2019-02-08 11:43:51	175	Collections	42
856752	Christopher Young	687515	Elliott Bay	2019-02-08 21:32:31	238	Autoplay	70
345460	Todd Galberth	885998	Let Praises Rise (feat. Anaysha Figueroa-Cooper)	2019-02-08 0:13:6	274	Album	45
263677	Silk The Prince	625581	Diamond	2019-02-08 12:24:17	19	Album	100
217885	Who Tf Is Lil Saint	874211	Man Cry	2019-02-08 18:11:50	268	Station	47
579041	Rome Hero Foxes	523608	Don't Close the Door	2019-02-08 16:5:23	111	Album	84
695824	The PropheC	977675	Addiction	2019-02-08 15:25:39	64	Autoplay	37
876967	Pelham Bx	991078	Harmonica (feat. Sayellz)	2019-02-08 3:41:48	140	Thumbed Down Track	38
330001	The Happy Bullets	49187	A Proper Rifle Assembly	2019-02-08 6:35:11	144	Autoplay	88
330001	The Happy Bullets	29642	Good Day	2019-02-08 21:53:1	2	Collections	46
355003	Cuco Valoy	737838	Mujeres Latinas	2019-02-08 10:3:15	168	Thumbed Down Track	36
246549	Good Ol' Boyz	237414	It Iz What It Iz	2019-02-08 9:18:24	77	Thumbed Down Track	2
784103	Ben Leinbach	601909	O Mundo (feat. Katia Leonardo & Bodhi Setchko)	2019-02-08 7:35:7	177	Autoplay	77
704304	Asian Zen Spa Music Meditation	565014	Calming Music	2019-02-08 2:23:55	149	Collections	35
704304	Asian Zen Spa Music Meditation	539024	Simple Song	2019-02-08 1:34:13	116	Playlist	69
488946	Dondria	97700	Mirror Mirror (Bounce Back)	2019-02-08 19:29:35	114	Autoplay	48
494992	Rob Cantor	487581	Ghost	2019-02-08 8:35:44	11	Autoplay	85
636570	J-Dub	296458	Shoot My Shot	2019-02-08 4:20:56	196	Thumbed Up Track	34
873643	James Maddock	432335	Calling My People	2019-02-08 1:53:19	126	Playlist	82
526733	Yell!	75200	Surrender	2019-02-08 17:24:42	278	Collections	44
526733	Yell!	5298	I Got the Feeling	2019-02-08 8:12:56	145	Thumbed Up Track	42
394354	Kevin Devine	198607	The First Hit	2019-02-08 18:20:49	243	Album	74
518710	Pouya & Ghostemane	12610	2000 Rounds	2019-02-08 3:43:12	183	Station	71
594305	Annie LeBlanc	918745	Don’t Keep Me Guessing	2019-02-08 10:14:0	36	Playlist	69
739349	Davina Michelle	743876	Lovely	2019-02-08 18:34:21	137	Thumbed Down Track	96
739349	Davina Michelle	692482	Hallelujah	2019-02-08 11:13:55	39	Playlist	27
429337	Casino Crisis	693887	Two 28's	2019-02-08 11:52:23	1	Album	43
843517	Sam Riggs	213057	Fire & Dynamite	2019-02-08 4:33:5	141	Station	40
773836	Shawn Gates	37867	Mo Money Mo Everything	2019-02-08 9:44:41	29	Autoplay	64
186968	Jesse Jo Stark	109937	Chelsea Hotel	2019-02-08 21:24:37	6	All Artist Tracks	41
29352	Bear's Den	164132	Greenwoods Bethlehem	2019-02-08 12:19:53	10	Collections	6
928861	Severine	969749	Down the Rivers	2019-02-08 0:54:23	103	All Artist Tracks	57
896861	Michelle Calderon	409982	Ven Muévete	2019-02-08 15:20:14	30	Collections	74
245093	Casey Donahew	716304	White Trash Story	2019-02-08 4:49:39	6	Thumbed Up Track	54
588018	JuJu B Solomon	727670	Black Lab	2019-02-08 1:14:27	264	All Artist Tracks	74
243915	Seeker & Servant	822966	Heart Change	2019-02-08 4:48:32	0	Thumbed Down Track	15
243915	Seeker & Servant	992200	Our Souls Cry	2019-02-08 9:41:4	49	Thumbed Down Track	66
243915	Seeker & Servant	622693	Let Me Not	2019-02-08 18:31:25	276	Collections	12
243915	Seeker & Servant	346100	Sovereign Hands (String Club Version)	2019-02-08 22:36:24	74	Station	33
799536	Zug Izland	775925	Love That Thing	2019-02-08 7:22:5	228	Thumbed Up Track	3
402950	Gil Semedo	16259	Dona Di Nha Coraçon	2019-02-08 15:23:27	120	All Artist Tracks	43
41348	La Gran Herencia	822402	Disfrutalo	2019-02-08 11:54:23	51	Thumbed Down Track	80
41348	La Gran Herencia	402473	Ya No Eres Bienvenida	2019-02-08 23:49:48	280	All Artist Tracks	80
362825	MARZVILLE	991048	Give It to Ya	2019-02-08 2:1:20	243	Station	79
484423	A Story Told	500834	Weather	2019-02-08 6:30:10	214	All Artist Tracks	83
47515	chimbala	84234	Te Duele	2019-02-08 22:55:16	140	Collections	24
514185	TAUK	995303	Checkmate	2019-02-08 10:1:35	86	Thumbed Down Track	54
228244	UmPire	843612	I Just Want to Die	2019-02-08 19:50:5	114	Album	28
127354	Memory Tapes	199870	Green Knight	2019-02-08 0:44:2	165	Collections	97
147589	PATI	965971	I Wanna Love You (feat. Rawsun)	2019-02-08 8:37:36	203	All Artist Tracks	46
594190	Tim Montana	336772	Please Baby Wait	2019-02-08 17:6:3	193	All Artist Tracks	43
214175	Mike Scott	703650	Rollin'	2019-02-08 2:26:13	124	Thumbed Down Track	49
875480	Speed Gang	624102	Bling Blang	2019-02-08 2:21:47	294	Album	29
253288	John Nolan	393068	It Takes a Long Time	2019-02-08 16:46:58	92	Station	54
805640	Superaquello	194491	Muérete	2019-02-08 7:46:41	127	Station	23
684363	Original Fat	213661	Tiempo Extra	2019-02-08 22:4:21	83	Playlist	25
716283	Moradzo	738717	Djugu Riddim	2019-02-08 7:2:35	245	Station	87
599161	DJ Bongz	493407	Ngikhulile (feat. Nokwa)	2019-02-08 3:12:3	51	Thumbed Down Track	7
83325	Mr. Fox	788511	Olor a Muerte	2019-02-08 16:59:0	262	All Artist Tracks	43
601660	DB Tha General	683179	Field Trip	2019-02-08 16:10:9	147	Station	18
601660	DB Tha General	988466	Hate	2019-02-08 6:38:3	261	Thumbed Down Track	100
337731	Jameson Rodgers	945842	Ain’t Really Over	2019-02-08 17:23:46	267	Station	34
803038	Rayvanny	386898	Natafuta Kiki	2019-02-08 16:10:52	141	Thumbed Down Track	82
760399	The Bundys	332656	Home	2019-02-08 12:29:22	231	Collections	84
669534	Jus D.	743450	Manager	2019-02-08 4:42:18	94	Thumbed Down Track	4
385070	FOOL	133207	All I Am	2019-02-08 13:31:3	169	Station	82
142745	Jaryd Lane	150960	That Scares Me	2019-02-08 0:23:1	218	Thumbed Up Track	29
142745	Jaryd Lane	3402	Outlaw Women	2019-02-08 18:13:17	21	Collections	68
509998	Maranatha	66119	Oh! Fronte Ensanguentada	2019-02-08 16:52:39	60	All Artist Tracks	18
287322	WWE	694135	Sky's the Limit (Sasha Banks)	2019-02-08 17:43:40	76	Thumbed Up Track	63
287322	WWE	686579	The End (Judgment Day Theme Song)	2019-02-08 0:21:28	84	All Artist Tracks	96
287322	WWE	494405	Holla (Kelly Kelly)	2019-02-08 9:55:21	264	Playlist	33
287322	WWE	777454	Make It Loud	2019-02-08 22:2:17	159	Playlist	36
287322	WWE	338033	Hell on Earth (Steve Austin)	2019-02-08 2:23:21	80	Autoplay	97
287322	WWE	769516	Glamazon (Championship Remix) [Beth Phoenix]	2019-02-08 9:51:32	296	Album	2
287322	WWE	973531	Molly Holly (Molly Holly)	2019-02-08 9:47:31	46	Thumbed Up Track	90
287322	WWE	949165	Made of Ivory (Ivory)	2019-02-08 21:19:51	67	Playlist	16
990727	Jim Johnston	202933	WWE Signature	2019-02-08 10:14:35	250	Collections	18
990727	Jim Johnston	886212	Eye of The Hurricane (The Hurricane)	2019-02-08 17:12:18	199	Thumbed Up Track	98
990727	Jim Johnston	264808	All Grown Up (Stephanie McMahon)	2019-02-08 22:26:17	211	Album	42
990727	Jim Johnston	408686	All Grown Up (General Manager Remix) [Stephanie McMahon]	2019-02-08 11:49:53	199	Playlist	98
450775	WWE & Jim Johnston	891796	Today (The Four Horsemen / 2012 Hall of Fame Induction Ceremony) [Bonus Track]	2019-02-08 1:44:10	173	Thumbed Down Track	5
739573	WWE & CFO$	430748	The Best of Both Worlds (WWE Network)	2019-02-08 14:32:48	115	All Artist Tracks	27
926215	Tha Trademarc	802131	Just Another Day	2019-02-08 3:22:53	117	Station	16
926215	Tha Trademarc	557544	If It All Ended Tomorrow	2019-02-08 18:55:35	34	Thumbed Up Track	26
825421	Tim Timmons	374243	Search Me	2019-02-08 11:46:28	89	Collections	26
160402	Eli Sostre	142285	Ain't Love Strange	2019-02-08 1:21:59	105	Station	79
407101	Keenhouse	932446	Starpower Outage	2019-02-08 3:29:7	67	Album	69
439916	Amber Rubarth	903263	Canyon Lines	2019-02-08 22:38:16	300	Station	41
14330	LilCj Kasino	200931	2 Easy	2019-02-08 5:4:6	36	Thumbed Up Track	90
52801	Instrumental Trap Beats Gang	870734	Lemon (Instrumental)	2019-02-08 14:52:52	249	Playlist	36
392624	Organ Freeman	201763	Long Live the King	2019-02-08 23:31:14	49	Autoplay	63
214086	illSB	515715	Trump the Keys	2019-02-08 8:10:29	56	All Artist Tracks	64
525453	K-Major	147681	Category V	2019-02-08 21:20:15	271	Playlist	31
525453	K-Major	591694	Top Down	2019-02-08 11:29:36	164	Album	88
326918	G Child	807974	I Am	2019-02-08 6:35:36	231	Collections	4
876144	Waterdeep	124582	Go	2019-02-08 9:24:19	43	All Artist Tracks	73
418118	The Khrusty Brothers	593057	Tennis Shoes	2019-02-08 14:32:6	77	Thumbed Down Track	1
895585	Samurai Jack	500006	Cold Ass Killers	2019-02-08 7:20:39	5	Playlist	16
933869	He Is We	467658	Hold My Heart	2019-02-08 7:50:31	124	Collections	76
964981	COCAINEJESUS	597708	You Don't Forget Girls With Grey Eyes	2019-02-08 15:23:22	280	Thumbed Up Track	6
964981	COCAINEJESUS	514951	Flesh	2019-02-08 9:39:10	87	Playlist	79
964981	COCAINEJESUS	605359	Slime Princess	2019-02-08 7:56:57	213	Album	88
885899	One Groove	515515	Irie Groove Party	2019-02-08 14:17:56	19	Thumbed Up Track	42
495129	Alli Rogers	437198	New Today	2019-02-08 19:48:29	33	Station	91
27126	SQ Lac	429100	Like Me	2019-02-08 8:29:1	294	Album	41
438785	Elan Trotman	7648	Dreaming of...	2019-02-08 18:23:28	176	All Artist Tracks	53
235449	The Sea The Sea	951665	Gemini	2019-02-08 13:58:35	279	Autoplay	10
216869	KaySha	552525	Baby Girl	2019-02-08 13:30:47	136	Thumbed Up Track	57
741001	D Savage (D Maj), Pookie & Lil E	449252	Profile	2019-02-08 13:38:2	77	Album	24
283495	David Prince	135111	The Edge of California, Part I (The Last Thing That L.a. Needs)	2019-02-08 9:26:15	245	Album	22
283495	David Prince	932731	Alexa	2019-02-08 13:42:23	118	All Artist Tracks	90
144262	Little Joe & La Familia	829032	No Llorare	2019-02-08 4:44:54	275	Album	57
5128	The Porter's Gate	141612	Wood and Nails (Live) [feat. Audrey Assad & Josh Garrels]	2019-02-08 8:26:51	43	Autoplay	8
583289	Justin Williams	829245	Donald Trump	2019-02-08 10:34:37	161	Thumbed Down Track	43
583289	Justin Williams	129877	Black Hebrew Israelites	2019-02-08 22:50:13	269	Collections	25
583289	Justin Williams	221578	Subway Story	2019-02-08 11:50:26	119	Collections	21
890363	Lisa Piccirillo	712792	Daydream Queen	2019-02-08 16:38:41	74	Playlist	45
854158	Honey Claws	28986	Shout Out	2019-02-08 2:25:51	47	Thumbed Up Track	86
854158	Honey Claws	869929	Animalssss	2019-02-08 5:22:59	129	Album	67
525961	The Relativez	31479	The Life (feat. Wc)	2019-02-08 4:26:22	249	Thumbed Down Track	91
973311	DDG	280608	Givenchy	2019-02-08 21:33:49	102	Autoplay	16
973311	DDG	983397	Pontiac	2019-02-08 10:2:45	117	Thumbed Down Track	21
966555	Blackbird Blackbird	436019	Neon Night	2019-02-08 5:0:57	31	Playlist	23
966555	Blackbird Blackbird	387025	B There 2 Hold U	2019-02-08 21:22:9	52	Station	27
215625	Q Morrow	33192	Dharamshala	2019-02-08 13:52:10	153	Autoplay	62
560699	Rockharbor	670524	10,000 Reasons (Bless the Lord)	2019-02-08 11:20:28	242	All Artist Tracks	90
27019	NETHERLANDS	645243	The Countdown	2019-02-08 1:55:10	245	Autoplay	97
293294	Ginkgo	667035	Bitte Meddler	2019-02-08 7:5:45	40	Thumbed Down Track	21
467973	Pack	769136	Ryan's Garage	2019-02-08 7:13:20	278	Album	92
829083	Chrisette Michele	717474	Strong Black Woman	2019-02-08 10:25:6	91	All Artist Tracks	3
829083	Chrisette Michele	637944	Black Lives Matter	2019-02-08 20:28:20	71	Autoplay	6
829083	Chrisette Michele	693858	Black Lives Matter	2019-02-08 14:55:42	25	Collections	12
336239	Josh Fox	207874	Here and Now	2019-02-08 18:36:52	76	Thumbed Up Track	54
214729	Tony Joe White	363076	Bare Necessities	2019-02-08 21:53:5	53	Thumbed Down Track	90
376919	Dan Terminus	293473	Photon Carnage (Bonus)	2019-02-08 17:8:1	135	Collections	76
385421	JL B.Hood	421286	Expectations of Me (feat. Bre the 1st Lady)	2019-02-08 17:38:20	18	Album	16
147419	Splash Rob	849293	Thotscotch (feat. Guttaman)	2019-02-08 3:8:46	132	Album	78
128524	BMO	192656	I Got the Juice	2019-02-08 10:0:33	98	Playlist	64
994473	NICOLA	885452	Limited Knowledge	2019-02-08 3:11:50	61	All Artist Tracks	6
474537	Eric Ethridge	686188	Girl on Fire	2019-02-08 16:54:13	41	All Artist Tracks	78
954688	Lansdowne	844627	Conquer Them All	2019-02-08 2:57:43	176	Playlist	40
164753	Kuana Torres Kahele	733867	Pikake Anuhea	2019-02-08 6:18:30	265	Station	95
164753	Kuana Torres Kahele	673551	Manoa I Ke Ko'i'ula	2019-02-08 0:43:31	181	Album	21
164753	Kuana Torres Kahele	977216	Hawai'i Keawe	2019-02-08 10:41:9	13	All Artist Tracks	37
164753	Kuana Torres Kahele	928657	Ku'u Lei Mokihana	2019-02-08 10:4:19	24	Thumbed Up Track	87
164753	Kuana Torres Kahele	469777	Wahi Pana	2019-02-08 13:22:58	6	Station	4
164753	Kuana Torres Kahele	185745	Ha'alelepa'akai	2019-02-08 2:5:20	76	Autoplay	87
164753	Kuana Torres Kahele	870005	Aia I Niihau Kuu Pawehe	2019-02-08 14:44:17	286	All Artist Tracks	94
345650	MacKenzie Bourg	994334	Playlove	2019-02-08 2:23:43	89	Album	47
606354	The Howling Tongues	291272	Raw Power in a Red Dress	2019-02-08 20:26:41	27	Playlist	48
606354	The Howling Tongues	277060	Greatest Lover Around	2019-02-08 14:31:0	289	Thumbed Up Track	85
606354	The Howling Tongues	236609	Space	2019-02-08 10:48:1	104	Playlist	79
803634	Hailey Steele	836509	Wandering Heart	2019-02-08 8:1:45	121	Album	16
816129	Ceci Bastida	535701	Controlar	2019-02-08 6:21:37	283	Collections	14
816129	Ceci Bastida	624246	Más Y Más	2019-02-08 13:51:23	206	Thumbed Up Track	42
420911	Monterey Music	830537	Say to the Mountain	2019-02-08 12:57:57	7	Album	97
71809	STEVE WALSH	937932	Born in Fire (feat. Jerome Mazza)	2019-02-08 12:19:33	159	Station	62
113447	Mankirt Aulakh	548670	Harley	2019-02-08 17:46:34	57	Autoplay	76
864016	Euføeni	125015	Rosé (feat. Sherry W)	2019-02-08 17:48:17	7	All Artist Tracks	69
965930	grandson	303664	Overdose	2019-02-08 16:11:39	165	Thumbed Up Track	25
699580	Blai$y	869898	The Best	2019-02-08 22:39:1	69	Album	17
967019	The Servant`s	645352	Here I Am	2019-02-08 4:46:55	35	Collections	46
436247	Juno Lost Kause	405313	Mi Amor (feat. Yadiel)	2019-02-08 10:9:56	277	Playlist	68
436247	Juno Lost Kause	467592	Behind Barz	2019-02-08 8:2:5	195	All Artist Tracks	23
436247	Juno Lost Kause	799695	Only 4 Me	2019-02-08 2:14:35	241	Thumbed Up Track	90
436247	Juno Lost Kause	710923	Blue	2019-02-08 5:9:18	297	Playlist	36
355655	BUMPY KNUCKLES	834780	Pop Duke	2019-02-08 20:47:36	32	Playlist	18
349498	CODY JINKS	291704	Last Call for the Blues	2019-02-08 22:35:58	120	Autoplay	5
258162	Johnny Thunders	456910	So Alone (Live)	2019-02-08 13:26:29	213	Playlist	47
258162	Johnny Thunders	877909	Wipe out (Live)	2019-02-08 10:4:11	194	Autoplay	28
504173	Paa Kow's By All Means Band	25726	Me Do Wo Paa	2019-02-08 6:19:55	164	Thumbed Up Track	1
919245	Tony Wylie	36015	Christmas Is You	2019-02-08 15:49:41	90	Thumbed Down Track	19
211611	Na Leo	246438	Ku`U Hoa	2019-02-08 12:9:59	145	Autoplay	22
328434	Lil Duke	344550	Intro	2019-02-08 0:46:34	42	Thumbed Up Track	84
328434	Lil Duke	152377	What I Wanna Do	2019-02-08 23:41:13	264	Station	4
794035	George Warholak	633914	Ella Pearl	2019-02-08 0:13:27	211	Collections	63
897328	Steven Universe	939797	Love Like You (End Credits)	2019-02-08 21:32:16	94	Playlist	24
897328	Steven Universe	338120	Strong in the Real Way	2019-02-08 17:1:47	115	Thumbed Up Track	13
179246	Felsen	865182	Bff OMG	2019-02-08 1:7:36	229	Thumbed Up Track	67
694642	Rhett and Link	395663	The Lost Teeth Song (feat. Josh Sundquist)	2019-02-08 6:59:19	116	Thumbed Up Track	74
694642	Rhett and Link	226590	The Secret Life of a Hamster Song (feat. Anna Akana)	2019-02-08 5:34:5	283	Autoplay	37
231389	SEVIN	458370	Throwaway (feat. Sevin Duce, Faith Pettis, Maclashen & Qheem)	2019-02-08 14:57:1	278	All Artist Tracks	32
587138	Paco de María	200070	Preso	2019-02-08 23:22:34	4	Album	54
581672	C.J. Sullivan	366414	Be Assertive Behind the Wheel, but Not Aggressive. the Big Difference Is Emotion.	2019-02-08 15:32:1	174	Album	25
581672	C.J. Sullivan	39001	Count Two Seconds Before Proceeding at a Stop Sign.	2019-02-08 8:50:0	11	Album	24
581672	C.J. Sullivan	483279	Anger Is Unhealthy Don't Express It, Don't Suppress It, Confess It! Forgive and Live!	2019-02-08 6:7:18	106	All Artist Tracks	40
804519	EC MARV	791203	First Saw You	2019-02-08 16:38:53	160	Thumbed Down Track	72
568273	Juhn & Noriel	152261	Calentura (Remix) [feat. Jonz, Lenny Tavarez & Miky Woodz]	2019-02-08 9:18:45	284	Thumbed Down Track	38
351845	MC Hawking	256860	E=MC Hawking	2019-02-08 12:54:7	134	All Artist Tracks	52
732539	Manila Luzon	41357	We Three Queens (feat. Alaska Thunderfuck & Peppermint)	2019-02-08 0:48:25	235	Playlist	63
225589	Martin McDaniel	924329	Turn Up The Night	2019-02-08 1:37:12	257	Album	70
737756	BIRDY	305933	West Coast Thang	2019-02-08 7:34:33	145	Thumbed Up Track	57
914169	Roddy Ricch	885621	Sak Passe	2019-02-08 2:4:15	3	Station	84
444415	Rich Mavoko	560640	Wanakutamani	2019-02-08 3:48:23	147	Album	4
423642	Will Varley	421781	King for a King (Live at the Lighthouse, Deal, April 2015)	2019-02-08 15:29:31	146	All Artist Tracks	15
686658	Matt Shockley	298825	Summer 99	2019-02-08 18:55:1	144	Album	5
381605	Na Leo Pilimehana	619961	Time & Tide	2019-02-08 5:18:40	182	Thumbed Down Track	16
185437	Mr. Smith	757728	Waiting for Love	2019-02-08 16:16:27	17	Station	26
286176	C The Gray	276450	Backwards	2019-02-08 13:16:49	49	Album	35
830327	AFRIKA BAMBAATAA	959812	Rio Funk	2019-02-08 14:8:28	276	Thumbed Down Track	9
936794	Winger	894776	Stone Cold Killer	2019-02-08 7:59:59	225	Album	64
414615	The Railers	808580	Kinda Dig the Feeling	2019-02-08 11:57:17	133	Playlist	32
37455	Alison Sudol	320226	It's Really Raining	2019-02-08 7:57:41	55	Thumbed Down Track	7
389075	Los Arrogantes de Nuevo Leon	537862	El Charro	2019-02-08 22:52:54	230	Autoplay	10
377345	Brett Riley	67139	Warmonger	2019-02-08 6:26:39	210	Playlist	9
770175	El Chapo De Sinaloa	704926	Nadie Es De Nadie	2019-02-08 23:57:18	195	Autoplay	31
929929	los cumbieros del sur	449478	Una Mujer Cantinera	2019-02-08 14:22:47	296	Station	40
151569	The Gospel Coalition	96899	Raise up Your Head	2019-02-08 11:39:26	180	Album	61
129408	joshua marcus	680692	All the Brands of Peanut Butter in Aisle 4	2019-02-08 13:55:2	255	All Artist Tracks	27
170603	Patch	41721	Christmas Time Again	2019-02-08 5:17:45	22	Collections	53
778237	Kofi Kinaata	884932	Oh Azaay	2019-02-08 7:52:33	42	Playlist	84
863006	Bobby J	714679	Speak 4 Me	2019-02-08 23:43:31	276	Thumbed Up Track	74
72832	Paulino Rosas Y Su Estilo Norteño	7124	El Jesse	2019-02-08 18:42:11	141	Album	65
645268	Sensation	683221	Nah Dweet	2019-02-08 4:1:54	163	All Artist Tracks	31
742126	Kes	72228	Feteland	2019-02-08 17:21:50	101	All Artist Tracks	37
433384	Los Nuevos Cadetes	233992	Mi Consentida	2019-02-08 3:5:17	129	Autoplay	82
433384	Los Nuevos Cadetes	702049	Lucio Pena	2019-02-08 14:57:15	207	Thumbed Up Track	49
433384	Los Nuevos Cadetes	403859	Quiero Contarte a Ti	2019-02-08 14:26:41	290	All Artist Tracks	90
393550	Lemon Demon	867416	No Eyed Girl	2019-02-08 19:29:33	29	All Artist Tracks	39
461122	Grupo Jalado	15230	Que Te Vaya Bien	2019-02-08 23:4:39	61	Thumbed Down Track	34
438464	Kate Voegele	961542	When I'm Gone	2019-02-08 6:0:22	60	Playlist	99
438464	Kate Voegele	354089	Leave Me Hollywood	2019-02-08 23:52:45	48	Collections	96
371044	Gospel Claws	231304	I Want It All	2019-02-08 0:27:14	104	Autoplay	50
328998	Julie True	485103	Dispel the Darkness	2019-02-08 22:52:32	145	All Artist Tracks	98
328998	Julie True	392891	Heart to Heart (Live)	2019-02-08 2:59:36	62	Station	64
328998	Julie True	518279	More of You	2019-02-08 10:31:53	70	Album	47
328998	Julie True	309594	God's Perpetual Dance	2019-02-08 23:52:20	83	Collections	51
328998	Julie True	733203	A New Day	2019-02-08 16:41:54	238	Station	71
328998	Julie True	358123	Free to Fly	2019-02-08 13:53:28	240	Thumbed Down Track	63
138592	SPEED GANG	429994	Im a Killer, Im a Lover	2019-02-08 1:52:6	149	All Artist Tracks	72
138592	SPEED GANG	932071	Stupid Bitch	2019-02-08 9:33:2	88	Collections	93
138592	SPEED GANG	1098	Summertime Vibes	2019-02-08 6:48:45	270	Thumbed Up Track	26
138592	SPEED GANG	169875	Molly Shards	2019-02-08 21:51:50	260	Album	68
138592	SPEED GANG	985131	Fake I.D.	2019-02-08 0:15:6	293	All Artist Tracks	54
918186	T-LOC	644606	Do What It Takes	2019-02-08 12:3:44	5	Playlist	47
354384	DOM KENNEDY	198398	My First Reply (Till It's Over)	2019-02-08 19:20:47	251	Album	7
354384	DOM KENNEDY	827863	Mr Champagne Intermission Feat. Polyester	2019-02-08 15:34:0	177	Station	3
354384	DOM KENNEDY	826463	The 5 Year Theory (Real Shit Last)	2019-02-08 3:34:56	175	Playlist	96
860774	Mandy Moore	738397	Few Days Down	2019-02-08 19:11:7	193	Autoplay	69
579058	John Moremen	377918	Flotation Device	2019-02-08 18:31:44	149	Collections	69
674840	Pastor Jamaal & Tiara Francois	315964	All About Change Takeover (feat. Pastor Robert Elam & Jon Wayne Kuntryrapking)	2019-02-08 22:18:38	122	Thumbed Down Track	44
262798	melvitto	25538	Usual (feat. Nonso Amadi)	2019-02-08 8:25:10	259	Collections	48
681368	A Beck	201761	Tonight Yeah (feat. Aundrae Black)	2019-02-08 11:46:43	263	Collections	49
13119	Paulo Londra	910074	Nena Maldicion (feat. Lenny Tavarez)	2019-02-08 13:15:10	111	Autoplay	18
661458	Brynn Williams	468856	Wrapped in Your Love for Christmas	2019-02-08 2:9:15	57	Thumbed Up Track	88
637442	The Brooklyn Tabernacle Choir	26626	The Name of the Lord (feat. Clinton Utterbach)	2019-02-08 22:26:8	66	Autoplay	98
637442	The Brooklyn Tabernacle Choir	487251	Favorite Song of All (feat. Charles Allen)	2019-02-08 18:50:31	9	Album	22
637442	The Brooklyn Tabernacle Choir	367694	Be Glad (feat. Nicole Binion)	2019-02-08 10:49:28	133	Station	28
850338	Clare Bowditch & the Feeding Set	450489	When I Was Five	2019-02-08 5:28:10	179	Thumbed Up Track	21
78899	Black Boy	336015	Lèt a bòbòt	2019-02-08 10:27:47	181	All Artist Tracks	41
504582	TONYMIX	145062	Alo	2019-02-08 12:34:1	261	Station	91
180912	Jim Norton	34790	Adorable Observations About The Mentally Challenged	2019-02-08 22:58:21	7	All Artist Tracks	8
180912	Jim Norton	166598	Jim Norton's Motivational Tapes	2019-02-08 14:14:4	224	Autoplay	84
357479	M.anifest	626602	Post Azonto Blues	2019-02-08 9:26:15	173	Album	9
983764	Hannah McNeil	363834	Chasin' Wildfires	2019-02-08 19:27:58	169	Thumbed Up Track	91
814977	Hayes Carll	437221	Take Me Away	2019-02-08 17:17:52	245	Thumbed Down Track	54
814977	Hayes Carll	714518	Rivertown	2019-02-08 4:58:51	126	Thumbed Down Track	43
814977	Hayes Carll	815667	Chickens	2019-02-08 7:41:53	40	Thumbed Up Track	97
383971	Neal Schon	229546	Open Arms	2019-02-08 15:5:5	262	Autoplay	99
645750	Andres Jimenez, El Jibaro	503621	Jibarita De Mi Tierra	2019-02-08 1:27:9	231	All Artist Tracks	14
207167	Kurt Rosenwinkel	330751	The Remedy (Live)	2019-02-08 10:32:20	23	Autoplay	75
207167	Kurt Rosenwinkel	649217	A Life Unfolds (Live)	2019-02-08 2:40:52	132	Collections	25
854073	Jose Alberto El Canario	935155	Salsa	2019-02-08 21:24:42	4	All Artist Tracks	24
854073	Jose Alberto El Canario	536110	Baja y Tapa la Olla	2019-02-08 13:12:53	177	All Artist Tracks	99
552657	Grupo Infantil El Mundo De Los Niños	132775	Las Ruedas Del Autobús	2019-02-08 11:9:45	6	Station	55
972119	Odesza	992431	Without You	2019-02-08 12:38:55	190	Collections	11
480521	Miguel Y Miguel	355069	Quiero Cantarte a Ti	2019-02-08 21:16:0	20	Thumbed Up Track	85
480521	Miguel Y Miguel	34143	Arroyo Cristalino	2019-02-08 4:22:2	251	Thumbed Up Track	8
62363	Tali Goya	771902	Guaro	2019-02-08 0:25:59	255	Collections	3
62363	Tali Goya	850632	Dandole	2019-02-08 21:25:57	178	Album	20
62363	Tali Goya	373021	Mala Mia	2019-02-08 10:44:26	29	All Artist Tracks	76
427036	Oh No	722509	Welcome To Los Santos	2019-02-08 23:45:29	30	Album	33
